id,question,answer,filename
61AiSHc02PL,What color are the lids of the jars?,Black,05/0595e548.jpg
61AiSHc02PL,"Besides bergamot, what other fruit is mentioned on the label?",Orange,05/0595e548.jpg
61AiSHc02PL,What is the weight of one jar in grams?,530,05/0595e548.jpg
61AiSHc02PL,"According to the label, is this only orange marmalade?",No,05/0595e548.jpg
61AiSHc02PL,Is this marmalade described as gluten-free in the provided information?,Yes,05/0595e548.jpg
61AiSHc02PL,Is this marmalade described as vegan in the provided information?,Yes,05/0595e548.jpg
61AiSHc02PL,"Based on the provided information, what product category does this belong to?",Grocery,05/0595e548.jpg
A19Bg4DiwfL,What is the main color of the mat's surface?,Gray,61/615ecde7.jpg
A19Bg4DiwfL,What color are the edges of the mat?,Orange,61/615ecde7.jpg
A19Bg4DiwfL,Is the mat rectangular or circular?,Rectangular,61/615ecde7.jpg
A19Bg4DiwfL,Does the mat have a patterned surface?,Yes,61/615ecde7.jpg
A19Bg4DiwfL,Is the item pictured a mat or a flag?,Mat,61/615ecde7.jpg
A19Bg4DiwfL,"Based on the visible texture, what functional property might the mat have?",Non-slip,61/615ecde7.jpg
A19Bg4DiwfL,Could this type of mat be used in a commercial kitchen?,Yes,61/615ecde7.jpg
A19Bg4DiwfL,Does the visible surface pattern consist of straight lines?,Yes,61/615ecde7.jpg
A19Bg4DiwfL,Is the border color significantly different from the main surface color?,Yes,61/615ecde7.jpg
A19Bg4DiwfL,Is the visible side of the mat the top or the bottom surface?,Top,61/615ecde7.jpg
71sEFgOpHHL,What object is shown in the image?,Case,3b/3bde4fdd.jpg
71sEFgOpHHL,What shape is repeated in the pattern?,Circle,3b/3bde4fdd.jpg
71sEFgOpHHL,What color are some of the large circles?,Yellow,3b/3bde4fdd.jpg
71sEFgOpHHL,Is the case patterned or plain?,Patterned,3b/3bde4fdd.jpg
71sEFgOpHHL,What part of a phone does this cover?,Back,3b/3bde4fdd.jpg
71sEFgOpHHL,"According to the provided text, what type of case is mentioned?",Hard,3b/3bde4fdd.jpg
71sEFgOpHHL,"Based on the provided text, which phone manufacturer is mentioned the most?",LG,3b/3bde4fdd.jpg
71sEFgOpHHL,"The pattern appears to have a visual effect; based on the text, what word related to manufacturing is used?",Printed,3b/3bde4fdd.jpg
71sEFgOpHHL,"Based on the text provided, what brand is suggested for this case?",LG,3b/3bde4fdd.jpg
71sEFgOpHHL,What is another single word from the text that describes this object?,Cover,3b/3bde4fdd.jpg
71Losy8n93L,What is this item?,Shoe,6a/6af3ed0b.jpg
71Losy8n93L,What color is the shoe?,Black,6a/6af3ed0b.jpg
71Losy8n93L,Does the shoe have stripes?,Yes,6a/6af3ed0b.jpg
71Losy8n93L,Is the shoe open-toed?,No,6a/6af3ed0b.jpg
71Losy8n93L,Where is the sole located?,Bottom,6a/6af3ed0b.jpg
71Losy8n93L,What material appears to be used on the front of the shoe?,Mesh,6a/6af3ed0b.jpg
71Losy8n93L,How many distinct color stripes are stacked on the side of the shoe?,Two,6a/6af3ed0b.jpg
71Losy8n93L,Is the brand name visible on the tag?,No,6a/6af3ed0b.jpg
71Losy8n93L,Is the shoe likely a boot?,No,6a/6af3ed0b.jpg
71Losy8n93L,Are the stripes horizontal or vertical?,Horizontal,6a/6af3ed0b.jpg
61xdgd7EyDL,What is written on the handle?,SHAVE,55/558e16b8.jpg
61xdgd7EyDL,What type of item is shown?,Razor,55/558e16b8.jpg
61xdgd7EyDL,What is the primary color of the razor handle?,Black,55/558e16b8.jpg
61xdgd7EyDL,Does the razor have a blade cartridge?,Yes,55/558e16b8.jpg
61xdgd7EyDL,Is the background white?,Yes,55/558e16b8.jpg
61xdgd7EyDL,How many colors are on the handle?,Multiple,55/558e16b8.jpg
61xdgd7EyDL,How many blades are visible in the cartridge?,Five,55/558e16b8.jpg
61xdgd7EyDL,What shape is the logo next to the text?,Oval,55/558e16b8.jpg
61xdgd7EyDL,Is the handle a solid or contoured design?,Contoured,55/558e16b8.jpg
61xdgd7EyDL,Does the image show a cartridge razor?,Yes,55/558e16b8.jpg
81CyZnDA3gL,What mineral is the main ingredient?,Magnesium,60/600cc52e.jpg
81CyZnDA3gL,How many tablets are in the bottle?,250,60/600cc52e.jpg
81CyZnDA3gL,What is the brand's number?,365,60/600cc52e.jpg
81CyZnDA3gL,What form is the supplement?,Tablets,60/600cc52e.jpg
81CyZnDA3gL,Is it labeled as a dietary supplement?,Yes,60/600cc52e.jpg
81CyZnDA3gL,What is the type of tablet?,Vegetarian,60/600cc52e.jpg
81CyZnDA3gL,What is mentioned about the absorption?,Enhanced,60/600cc52e.jpg
81CyZnDA3gL,What kind of mineral is it called on the label?,Essential,60/600cc52e.jpg
81CyZnDA3gL,What part of the body does it support?,Bones,60/600cc52e.jpg
81CyZnDA3gL,Does the label say it is chewable?,No,60/600cc52e.jpg
71OU2PjT-rL,What product is depicted in the image?,case,c0/c02113a4.jpg
71OU2PjT-rL,What is the dominant color on the bottom part of the case?,red,c0/c02113a4.jpg
71OU2PjT-rL,Does the phone case have a camera opening?,yes,c0/c02113a4.jpg
71OU2PjT-rL,Is the design on the case abstract or photographic?,abstract,c0/c02113a4.jpg
71OU2PjT-rL,Is this a mobile cover or a laptop cover?,mobile,c0/c02113a4.jpg
71OU2PjT-rL,"Based on the visible texture, does the design appear smooth or raised?",raised,c0/c02113a4.jpg
71OU2PjT-rL,"Which phone brand, explicitly listed in the provided keywords, does the camera cutout geometry most closely resemble for a likely fit?",Samsung,c0/c02113a4.jpg
71OU2PjT-rL,"The keywords include ""hard case"". What does this imply about the case's rigidity?",hard,c0/c02113a4.jpg
71OU2PjT-rL,Does the visible surface texture suggest this is a clear gel case?,no,c0/c02113a4.jpg
71OU2PjT-rL,"The painting style on the case, characterized by thick application of paint, is commonly known by what artistic term?",impasto,c0/c02113a4.jpg
71FYqiypxnL,What object is depicted?,Case,a4/a47cbd57.jpg
71FYqiypxnL,What material type is listed?,Silicone,a4/a47cbd57.jpg
71FYqiypxnL,Is the cover described as flexible?,Yes,a4/a47cbd57.jpg
71FYqiypxnL,What kind of cover is it?,Back,a4/a47cbd57.jpg
71FYqiypxnL,Does the design look textured?,Yes,a4/a47cbd57.jpg
71FYqiypxnL,Which phone brand is noted?,Nokia,a4/a47cbd57.jpg
71FYqiypxnL,What specific brand name is listed?,Solimo,a4/a47cbd57.jpg
71FYqiypxnL,The flag pattern suggests which country?,Russia,a4/a47cbd57.jpg
71FYqiypxnL,Is the texture of the design smooth?,No,a4/a47cbd57.jpg
71FYqiypxnL,Is the texture of the design rough?,Yes,a4/a47cbd57.jpg
71qa9wOSeKL,What footwear item is pictured?,Boot,6b/6b45abfd.jpg
71qa9wOSeKL,What primary color is the boot?,Brown,6b/6b45abfd.jpg
71qa9wOSeKL,Is a zipper visible?,Yes,6b/6b45abfd.jpg
71qa9wOSeKL,How many boots are shown?,One,6b/6b45abfd.jpg
71qa9wOSeKL,Does the boot have a heel?,Yes,6b/6b45abfd.jpg
71qa9wOSeKL,Is the upper material likely cuero?,Yes,6b/6b45abfd.jpg
71qa9wOSeKL,What color is the zipper pull?,Gold,6b/6b45abfd.jpg
71qa9wOSeKL,Is this considered a tall boot?,No,6b/6b45abfd.jpg
71qa9wOSeKL,Is the sole thin?,Yes,6b/6b45abfd.jpg
71qa9wOSeKL,Is the heel shape block?,Yes,6b/6b45abfd.jpg
71FONUmd29L,What product is shown?,Case,c1/c18759a4.jpg
71FONUmd29L,What is the main background color?,Yellow,c1/c18759a4.jpg
71FONUmd29L,What is the image on the case?,Shoes,c1/c18759a4.jpg
71FONUmd29L,What kind of shoes are shown?,Sneakers,c1/c18759a4.jpg
71FONUmd29L,What is one possible brand mentioned?,Others,c1/c18759a4.jpg
71FONUmd29L,Is the image an illustration?,Yes,c1/c18759a4.jpg
71FONUmd29L,Is the case described as hard?,Yes,c1/c18759a4.jpg
71FONUmd29L,Is it specified for a Vivo phone?,Yes,c1/c18759a4.jpg
71FONUmd29L,Is the case potentially 3D printed?,Yes,c1/c18759a4.jpg
71FONUmd29L,Does the design fill most of the back?,Yes,c1/c18759a4.jpg
91vaE2Bl5dL,What color are the dishes?,Blue,57/57d08cb5.jpg
91vaE2Bl5dL,Are there any bowls in the image?,Yes,57/57d08cb5.jpg
91vaE2Bl5dL,How many large plates are visible?,Two,57/57d08cb5.jpg
91vaE2Bl5dL,What color is the background?,White,57/57d08cb5.jpg
91vaE2Bl5dL,Are these items typically used in a kitchen?,Yes,57/57d08cb5.jpg
91vaE2Bl5dL,How many total pieces of dinnerware are clearly visible?,Six,57/57d08cb5.jpg
91vaE2Bl5dL,What is the texture on the blue part of the dishes like?,Mottled,57/57d08cb5.jpg
91vaE2Bl5dL,What color is the inside of the smaller bowls?,White,57/57d08cb5.jpg
91vaE2Bl5dL,Are the rims of the plates smooth?,No,57/57d08cb5.jpg
91vaE2Bl5dL,"Compared to their width, are the bowls shallow or deep?",Deep,57/57d08cb5.jpg
81kHNXaKAXL,What type of object is displayed in the image?,Clock,88/8882c754.jpg
81kHNXaKAXL,What color is the outer frame of the clock?,Black,88/8882c754.jpg
81kHNXaKAXL,How many hands are visible on the clock face?,Three,88/8882c754.jpg
81kHNXaKAXL,What number is located at the very top of the clock?,Twelve,88/8882c754.jpg
81kHNXaKAXL,What brand name is printed on the clock face?,Solimo,88/8882c754.jpg
81kHNXaKAXL,The background pattern on the clock face mimics what natural material?,Wood,88/8882c754.jpg
81kHNXaKAXL,What type of numbers are used on the clock face?,Arabic,88/8882c754.jpg
81kHNXaKAXL,Which numeral is the hour hand pointing closest to?,One,88/8882c754.jpg
81kHNXaKAXL,Is the texture of the clock face smooth or rough-looking?,Rough,88/8882c754.jpg
81kHNXaKAXL,What is the overall shape of the clock?,Round,88/8882c754.jpg
81xWk56keKL,What color are the dark sections of the blind?,Grey,69/69d0298f.jpg
81xWk56keKL,What is covering the window in the image?,Shade,69/69d0298f.jpg
81xWk56keKL,What object is the blind installed on?,Window,69/69d0298f.jpg
81xWk56keKL,How many dark horizontal segments are visible?,Eight,69/69d0298f.jpg
81xWk56keKL,Is the window frame white?,Yes,69/69d0298f.jpg
81xWk56keKL,"According to the metadata, what is the primary light-blocking function?",Blackout,69/69d0298f.jpg
81xWk56keKL,The blind uses layered fabric. What type of control does this provide over light transmission?,Variable,69/69d0298f.jpg
81xWk56keKL,What non-drilling installation method is mentioned in the text?,Stick,69/69d0298f.jpg
81xWk56keKL,How does this blind operate when being raised or lowered?,Rolls,69/69d0298f.jpg
81xWk56keKL,What aspect is adjusted by aligning the opaque and lighter layers?,Light,69/69d0298f.jpg
81TbjecgWSL,What is the main color?,Pink,f9/f9afa59c.jpg
81TbjecgWSL,What type of device is it?,Heater,f9/f9afa59c.jpg
81TbjecgWSL,Is the brand AmazonBasics?,Yes,f9/f9afa59c.jpg
81TbjecgWSL,What color is the front mesh?,Silver,f9/f9afa59c.jpg
81TbjecgWSL,Is it intended for a home?,Yes,f9/f9afa59c.jpg
81TbjecgWSL,What covers the heating element?,Mesh,f9/f9afa59c.jpg
81TbjecgWSL,Is the device likely portable?,Yes,f9/f9afa59c.jpg
81TbjecgWSL,Does it use power?,Yes,f9/f9afa59c.jpg
81TbjecgWSL,What does it produce?,Heat,f9/f9afa59c.jpg
81TbjecgWSL,Where might this sit?,Table,f9/f9afa59c.jpg
514OhzDqVtL,What type of product is shown in the image?,Case,45/4526f835.jpg
514OhzDqVtL,What is the primary pattern on the phone case?,Geometric,45/4526f835.jpg
514OhzDqVtL,What is the main color theme of the pattern?,Multi-colored,45/4526f835.jpg
514OhzDqVtL,Does the case cover the back of the phone?,Yes,45/4526f835.jpg
514OhzDqVtL,Is there a logo visible on the case?,Yes,45/4526f835.jpg
514OhzDqVtL,Is this case likely described as 'printed'?,Yes,45/4526f835.jpg
514OhzDqVtL,Does the design use a single color?,No,45/4526f835.jpg
514OhzDqVtL,Is the pattern composed of squares?,No,45/4526f835.jpg
514OhzDqVtL,Are there cutouts for phone features?,Yes,45/4526f835.jpg
514OhzDqVtL,Is the case likely made of a rigid material?,No,45/4526f835.jpg
71V4R6irp9L,What flavor is pictured?,Mint,46/46f6712c.jpg
71V4R6irp9L,What is the number in the brand?,365,46/46f6712c.jpg
71V4R6irp9L,Is the product organic?,Yes,46/46f6712c.jpg
71V4R6irp9L,What color is the lid?,Green,46/46f6712c.jpg
71V4R6irp9L,What is the last word for the type of food?,Cream,46/46f6712c.jpg
71V4R6irp9L,What is the third word in the brand name?,Value,46/46f6712c.jpg
71V4R6irp9L,What is the third word in the flavor name?,Chip,46/46f6712c.jpg
71V4R6irp9L,"What is the volume listed in quarts, spelled out?",One,46/46f6712c.jpg
71V4R6irp9L,What is the abbreviation on the organic seal?,USDA,46/46f6712c.jpg
71V4R6irp9L,What word in the entity list describes the retailer?,Whole,46/46f6712c.jpg
71c38SyaLcL,What type of shoe is pictured?,Pump,d1/d1dca712.jpg
71c38SyaLcL,What color is the shoe?,Black,d1/d1dca712.jpg
71c38SyaLcL,Does the shoe have a high heel?,Yes,d1/d1dca712.jpg
71c38SyaLcL,Is the toe of the shoe pointed?,Yes,d1/d1dca712.jpg
71c38SyaLcL,Is the outer surface smooth or textured?,Smooth,d1/d1dca712.jpg
71c38SyaLcL,What is the likely gender demographic for this shoe?,Women,d1/d1dca712.jpg
71c38SyaLcL,What is the general shape of the heel?,Tapered,d1/d1dca712.jpg
71c38SyaLcL,Does the shoe appear suitable for formal wear?,Yes,d1/d1dca712.jpg
71c38SyaLcL,What is the cut of the shoe's vamp (throat)?,Low,d1/d1dca712.jpg
71c38SyaLcL,Does the shoe appear to be made of synthetic material?,Yes,d1/d1dca712.jpg
71qXvJLzyTL,Can these pillows be used in a HOME?,Yes,87/87c11ce5.jpg
71qXvJLzyTL,Are these pillows colored Mustard?,No,87/87c11ce5.jpg
71qXvJLzyTL,Are any UMI logos visible on the pillows?,No,87/87c11ce5.jpg
71qXvJLzyTL,Would these white pillows visually contrast with a Mustard colored item?,No,87/87c11ce5.jpg
71qXvJLzyTL,Are these four objects typically found in a HOME?,Yes,87/87c11ce5.jpg
71qXvJLzyTL,"If UMI is a brand, do these look like items they might sell for a HOME?",Yes,87/87c11ce5.jpg
71qXvJLzyTL,"Could ""Mustard"" refer to a potential accent color used with these pillows in a HOME setting?",Yes,87/87c11ce5.jpg
71qXvJLzyTL,"If these pillows were UMI brand, what is their main color?",White,87/87c11ce5.jpg
71qXvJLzyTL,Is the implied setting for these pillows a HOME?,Yes,87/87c11ce5.jpg
71qXvJLzyTL,Is the color Mustard present in this image?,No,87/87c11ce5.jpg
61hhHaJILnL,What color is the ring?,Gold,1d/1d12fbcf.jpg
61hhHaJILnL,How many stones are visible on the ring?,Three,1d/1d12fbcf.jpg
61hhHaJILnL,What shape is the largest stone?,Round,1d/1d12fbcf.jpg
61hhHaJILnL,"According to the text, what metal is the ring plated with?",Yellow,1d/1d12fbcf.jpg
61hhHaJILnL,"What is the base metal of the ring, according to the text?",Silver,1d/1d12fbcf.jpg
61hhHaJILnL,"Based on the text, is the ring made of solid gold?",Plated,1d/1d12fbcf.jpg
61hhHaJILnL,What is the collection name mentioned in the text?,Amazon,1d/1d12fbcf.jpg
61hhHaJILnL,What is the shape of the two smaller stones?,Oval,1d/1d12fbcf.jpg
61hhHaJILnL,What is one of the words used to describe the ring in the text?,FINERING,1d/1d12fbcf.jpg
61hhHaJILnL,What other word from the text could describe the style?,Classics,1d/1d12fbcf.jpg
61Q2iSRCwNL,What is the main color of the tablecloth?,White,8d/8d9d751b.jpg
61Q2iSRCwNL,What object is covering the table?,Tablecloth,8d/8d9d751b.jpg
61Q2iSRCwNL,Is the tablecloth placed on a table?,Yes,8d/8d9d751b.jpg
61Q2iSRCwNL,What brand is mentioned in the text?,UMI,8d/8d9d751b.jpg
61Q2iSRCwNL,Does the text say the tablecloth is made of fabric?,Yes,8d/8d9d751b.jpg
61Q2iSRCwNL,"According to the text, is this tablecloth described as square?",Yes,8d/8d9d751b.jpg
61Q2iSRCwNL,What material mentioned in the text helps with spills?,Polyethylene,8d/8d9d751b.jpg
61Q2iSRCwNL,Is the full length of the tablecloth visible in the image?,No,8d/8d9d751b.jpg
61Q2iSRCwNL,What room in a house is mentioned as suitable for this product?,Kitchen,8d/8d9d751b.jpg
61Q2iSRCwNL,Is polyethylene a material mentioned in the text?,Yes,8d/8d9d751b.jpg
91xBgzoAscL,What product is shown in the image?,flakes,d1/d1100d1c.jpg
91xBgzoAscL,What is the brand name visible on the label?,Whole,d1/d1100d1c.jpg
91xBgzoAscL,Are these flakes labeled as organic?,Yes,d1/d1100d1c.jpg
91xBgzoAscL,What is the net weight of the product?,500g,d1/d1100d1c.jpg
91xBgzoAscL,What kind of flakes are in the bag?,Barley,d1/d1100d1c.jpg
91xBgzoAscL,What is the color of the small circles on the label?,Green,d1/d1100d1c.jpg
91xBgzoAscL,What general food category does this item belong to based on the provided text?,Cereal,d1/d1100d1c.jpg
91xBgzoAscL,Is the product packaged in a transparent bag?,Yes,d1/d1100d1c.jpg
91xBgzoAscL,What grain are the flakes made from?,Barley,d1/d1100d1c.jpg
91xBgzoAscL,What specific subcategory is listed multiple times in the provided information?,Cereals,d1/d1100d1c.jpg
71SGwt17+1L,What kind of accessory is shown?,Case,be/be0f0175.jpg
71SGwt17+1L,What color is dominant on the left side?,Blue,be/be0f0175.jpg
71SGwt17+1L,What color is dominant on the right side?,Red,be/be0f0175.jpg
71SGwt17+1L,Is there a camera cutout?,Yes,be/be0f0175.jpg
71SGwt17+1L,Is this the front or back of the object?,Back,be/be0f0175.jpg
71SGwt17+1L,Does the design appear smooth or textured?,Textured,be/be0f0175.jpg
71SGwt17+1L,What shape is the smaller cutout near the top?,Square,be/be0f0175.jpg
71SGwt17+1L,What style of art is the design similar to?,Abstract,be/be0f0175.jpg
71SGwt17+1L,What is the larger cutout near the top for?,Camera,be/be0f0175.jpg
71SGwt17+1L,Is there a cutout below the camera opening?,Yes,be/be0f0175.jpg
7118dJiQXjL,What color is the stand?,Black,3f/3f69e3e5.jpg
7118dJiQXjL,How many levels does this stand have?,Two,3f/3f69e3e5.jpg
7118dJiQXjL,Are the shelves round or square?,Round,3f/3f69e3e5.jpg
7118dJiQXjL,Is this object a chair?,No,3f/3f69e3e5.jpg
7118dJiQXjL,Is the stand primarily made of metal?,Yes,3f/3f69e3e5.jpg
7118dJiQXjL,Could this stand hold a small potted plant?,Yes,3f/3f69e3e5.jpg
7118dJiQXjL,Is the design suggestive of wrought iron construction?,Yes,3f/3f69e3e5.jpg
7118dJiQXjL,Could this item be used to display a vase?,Yes,3f/3f69e3e5.jpg
7118dJiQXjL,Is the lower shelf designed like a tray?,Yes,3f/3f69e3e5.jpg
7118dJiQXjL,Would this stand typically be considered furniture?,Yes,3f/3f69e3e5.jpg
91stmUWKlfL,What brand is shown?,Vedaka,87/87e7e34f.jpg
91stmUWKlfL,What food is this?,Raisins,87/87e7e34f.jpg
91stmUWKlfL,What color is the bag?,Brown,87/87e7e34f.jpg
91stmUWKlfL,Is a bowl present?,Yes,87/87e7e34f.jpg
91stmUWKlfL,What word is in the circle?,Popular,87/87e7e34f.jpg
91stmUWKlfL,What fruit makes this?,Grapes,87/87e7e34f.jpg
91stmUWKlfL,What is a Hindi name listed?,Kishmish,87/87e7e34f.jpg
91stmUWKlfL,What is a Tamil name listed?,Thratchai,87/87e7e34f.jpg
91stmUWKlfL,How are these grapes described?,Dried,87/87e7e34f.jpg
91stmUWKlfL,What is the vertical word?,Vedaka,87/87e7e34f.jpg
712eMMNJCkL,What type of object is shown?,Case,ea/ea056f53.jpg
712eMMNJCkL,What is a prominent color on the object?,Purple,ea/ea056f53.jpg
712eMMNJCkL,Is this object a mobile phone case?,Yes,ea/ea056f53.jpg
712eMMNJCkL,What is the design described as having?,Texture,ea/ea056f53.jpg
712eMMNJCkL,Is the object explicitly called a cover?,Yes,ea/ea056f53.jpg
712eMMNJCkL,What is the brand name associated with this cover?,Solimo,ea/ea056f53.jpg
712eMMNJCkL,What material is mentioned for the cover?,Polycarbonate,ea/ea056f53.jpg
712eMMNJCkL,What specific series is the phone model part of?,Reno,ea/ea056f53.jpg
712eMMNJCkL,Is the case described as hard or soft?,Hard,ea/ea056f53.jpg
712eMMNJCkL,How many colors are explicitly mentioned for the design?,Two,ea/ea056f53.jpg
81E9ugRKwOL,What is the color of the shoe?,Black,97/971c03a1.jpg
81E9ugRKwOL,Does the shoe have laces?,Yes,97/971c03a1.jpg
81E9ugRKwOL,Is the shoe formal or casual?,Formal,97/971c03a1.jpg
81E9ugRKwOL,What gender is the shoe for?,Men,97/971c03a1.jpg
81E9ugRKwOL,What material is the shoe likely made of?,Leather,97/971c03a1.jpg
